,gioi_tinh,nguoi_cao_tuoi,Hon_nhan,nguoi_phu_thuoc,so_thang_su_dung,dich_vu_dien_thoai,nhieu_nha_cung_cap,dich_vu_internet,bao_mat_truc_tuyen,sao_luu_truc_tuyen,bao_ve_thiet_bi,ho_tro_ky_thuat,xem_tivi_truc_tuyen,xem_phim_truc_tuyen,thoi_han_hop_dong,hoa_don_dien_tu,phuong_thuc_thanh_toan,phi_hang_thang,tong_chi_phi,ngung_su_dung
6478,1,0,0,1,60,0,0,0,1,0,0,0,0,0,0,0,3,110.8,6640.7,1
6479,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2,0,3,55.0,55.0,0
6480,1,0,1,0,13,0,1,1,1,1,0,0,1,1,2,1,0,53.45,718.1,1
6481,1,0,0,0,5,0,1,0,1,1,1,1,1,1,2,1,3,69.95,320.4,1
6482,0,0,1,1,1,0,0,0,1,1,0,1,0,0,2,0,1,101.45,101.45,0
6483,0,0,0,0,13,0,1,0,1,1,0,1,0,0,2,1,1,97.0,1334.45,1
6484,0,0,1,1,37,0,0,1,0,0,0,0,0,0,1,0,2,90.6,3358.65,1
6485,0,0,0,1,64,0,1,0,0,1,1,1,1,1,2,0,0,73.55,4764.0,1
6486,1,0,0,1,5,0,0,1,1,1,0,0,0,1,2,1,2,67.95,350.3,0
6487,1,0,0,1,61,0,0,0,1,0,1,0,1,0,0,0,2,94.35,5703.0,1
6488,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,69.5,69.5,0
6489,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,0,0,18.85,18.85,0
6490,0,0,1,1,26,0,1,2,2,2,2,2,2,2,1,1,0,19.4,525.55,1
6491,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,69.2,69.2,0
6492,0,0,0,1,24,0,1,2,2,2,2,2,2,2,0,1,0,19.75,483.15,1
6493,0,0,0,1,17,1,2,1,1,1,0,0,0,0,1,1,1,54.6,934.8,1
6494,1,0,1,0,26,1,2,1,1,1,0,1,1,1,2,0,0,29.8,786.5,1
6495,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,69.65,69.65,0
6496,0,1,0,1,40,0,0,0,0,1,1,1,0,0,2,1,1,101.85,4086.3,0
6497,0,0,1,1,52,0,0,0,1,0,0,1,0,0,2,0,1,103.05,5364.8,1
6498,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2,0,1,82.3,82.3,0
6499,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,0,20.3,20.3,1
6500,1,0,1,1,21,1,2,1,0,1,1,0,1,1,0,1,0,35.1,770.4,1
6501,1,0,0,1,67,0,0,0,1,0,0,1,0,0,1,0,2,105.7,6816.95,1
6502,1,0,0,0,44,0,1,1,0,1,1,0,1,1,2,1,2,56.25,2419.55,1
6503,0,0,0,0,70,1,2,1,1,0,0,0,0,0,1,1,1,60.35,4138.7,1
6504,0,0,1,1,3,0,1,0,1,1,1,1,0,1,2,1,1,79.25,267.6,0
6505,0,0,0,0,56,0,1,1,0,0,0,1,1,1,0,0,2,59.8,3457.45,1
6506,1,0,1,1,13,0,0,0,1,1,1,1,1,0,2,0,1,84.6,1115.2,0
6507,1,0,0,0,58,0,0,0,0,0,1,1,1,0,2,0,2,93.4,5435.6,0
6508,1,0,0,0,42,0,0,0,1,1,1,1,0,0,2,0,1,94.2,4186.3,0
6509,0,1,0,1,1,1,2,1,1,1,1,1,1,1,2,1,1,25.05,25.05,0
6510,1,0,0,0,46,0,0,0,0,1,0,0,1,0,0,1,0,99.65,4630.2,1
6511,1,0,0,0,63,0,1,1,0,1,1,1,1,1,0,0,2,50.65,3221.25,1
6512,0,0,1,1,11,0,1,1,1,0,0,0,1,1,2,0,1,60.9,688.5,1
6513,0,0,0,0,15,0,0,1,1,1,0,0,1,1,2,0,2,59.65,867.1,1
6514,0,0,0,1,72,1,2,1,0,0,0,0,0,0,0,0,1,64.7,4746.05,1
6515,1,0,1,1,29,1,2,1,1,1,1,1,1,1,2,0,3,25.1,712.85,0
6516,0,0,1,0,1,0,1,1,1,1,0,1,1,1,2,1,1,48.95,48.95,0
6517,1,0,0,0,6,0,1,1,1,1,1,1,0,1,2,1,1,54.85,355.1,1
6518,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,45.3,45.3,0
6519,0,0,0,0,63,0,0,0,1,0,1,1,1,0,1,0,1,91.35,5764.7,1
6520,0,0,1,1,2,0,1,0,1,1,0,1,1,0,2,0,1,85.85,167.3,0
6521,1,0,0,0,18,0,0,2,2,2,2,2,2,2,0,1,0,25.1,428.45,1
6522,1,0,0,1,43,1,2,1,0,1,1,0,1,1,2,1,2,34.0,1505.35,1
6523,1,0,1,1,15,1,2,1,0,0,0,0,1,1,1,1,0,45.9,693.45,1
6524,0,0,1,0,10,0,0,0,1,1,1,1,0,0,2,1,1,95.2,930.4,0
6525,0,0,0,0,55,0,1,2,2,2,2,2,2,2,0,1,0,20.5,1177.95,1
6526,0,0,1,0,49,0,0,0,1,1,1,0,0,0,1,0,2,100.6,5069.65,0
6527,0,0,0,0,6,0,1,1,1,0,0,1,1,1,2,0,0,55.3,324.25,0
6528,0,0,0,0,70,0,1,2,2,2,2,2,2,2,0,1,3,20.35,1458.1,1
6529,0,1,1,1,2,0,0,0,1,1,1,1,1,1,2,0,0,74.85,156.4,0
6530,0,1,0,1,63,1,2,1,0,1,1,0,1,1,1,1,2,36.1,2298.9,1
6531,1,0,1,1,25,0,1,1,1,0,1,0,1,0,2,0,2,65.8,1679.65,1
6532,1,1,1,1,18,0,1,2,2,2,2,2,2,2,1,1,2,20.35,369.6,1
6533,0,1,0,1,28,0,0,0,1,0,1,0,0,0,2,0,1,105.8,2998.0,1
6534,1,1,1,1,53,0,1,0,0,0,1,0,1,0,1,0,0,96.75,5206.55,1
6535,0,0,1,1,35,0,1,0,1,0,0,1,0,0,1,0,2,102.35,3626.1,0
6536,0,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,24.4,24.4,1
6537,0,0,0,1,70,0,0,0,0,0,0,0,0,0,1,1,3,115.65,7968.85,0
6538,0,0,1,1,2,0,1,0,1,1,0,0,1,1,2,0,1,79.85,152.45,0
6539,1,0,0,1,26,0,1,1,1,0,1,0,0,0,2,0,1,73.05,1959.5,1
6540,1,0,1,1,34,0,1,1,0,0,1,1,1,0,1,1,1,64.35,2053.05,1
6541,1,0,1,0,19,0,1,2,2,2,2,2,2,2,0,1,0,20.5,398.55,1
6542,0,0,1,1,15,0,0,0,1,1,1,1,1,1,2,0,0,76.0,1130.85,0
6543,1,0,0,0,62,0,1,1,0,1,0,1,1,1,1,1,3,54.75,3425.35,1
6544,1,1,1,1,42,0,0,0,1,0,0,1,0,0,2,0,2,104.75,4323.45,0
6545,1,0,1,1,9,0,1,1,0,0,1,1,0,0,2,0,1,74.65,703.55,0
6546,0,0,1,1,24,0,1,1,0,1,1,1,1,1,2,0,1,51.15,1275.7,1
6547,0,1,0,1,68,1,2,1,0,0,0,1,1,1,0,0,1,41.95,2965.75,1
6548,0,0,0,0,31,0,1,1,1,1,0,0,1,1,2,1,0,54.35,1647.0,1
6549,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2,0,1,56.25,56.25,0
6550,0,0,0,1,21,0,0,0,1,1,0,0,0,0,2,0,1,106.1,2249.95,0
6551,1,0,0,1,63,0,1,0,1,0,1,1,0,0,1,0,1,96.0,6109.75,1
6552,1,1,1,1,2,0,1,0,1,1,1,1,1,0,2,0,2,79.75,159.4,0
6553,1,0,0,0,61,1,2,1,1,0,0,0,0,0,0,0,2,61.45,3751.15,1
6554,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,68.65,68.65,0
6555,0,0,1,1,18,0,1,2,2,2,2,2,2,2,1,1,0,19.65,411.25,1
6556,1,0,0,0,6,0,1,2,2,2,2,2,2,2,1,1,3,19.0,105.5,1
6557,1,0,1,1,33,0,0,0,1,0,1,1,0,0,2,0,1,100.0,3320.6,1
6558,0,0,1,1,16,0,1,2,2,2,2,2,2,2,2,1,2,20.25,327.45,0
6559,1,0,0,1,56,0,1,0,1,1,0,0,0,0,2,0,1,98.7,5669.5,1
6560,0,0,1,0,23,0,1,2,2,2,2,2,2,2,1,1,0,19.8,465.45,1
6561,0,0,1,1,9,0,1,0,1,1,0,1,1,1,2,0,1,73.8,704.3,1
6562,1,1,0,1,14,0,0,0,1,0,1,1,0,0,2,0,1,100.2,1369.8,0
6563,0,0,0,0,15,0,0,0,1,1,1,1,1,1,2,0,2,74.9,1107.25,0
6564,0,0,1,1,5,0,1,2,2,2,2,2,2,2,2,1,3,20.05,95.55,1
6565,0,0,0,1,61,0,0,0,0,0,1,1,0,0,2,0,1,106.2,6375.2,1
6566,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,116.55,8152.3,1
6567,0,0,1,1,15,0,0,0,0,1,1,1,0,0,2,0,1,99.7,1566.75,1
6568,0,0,0,0,8,0,1,2,2,2,2,2,2,2,0,1,0,19.7,130.25,1
6569,1,0,0,0,8,0,1,2,2,2,2,2,2,2,0,1,0,19.5,162.15,1
6570,1,0,1,1,4,1,2,1,0,1,1,1,1,1,2,0,0,29.15,110.05,1
6571,1,0,1,1,34,0,1,1,0,0,1,1,1,1,1,1,0,55.0,1885.15,1
6572,0,0,0,1,68,0,0,1,0,0,0,0,0,0,0,0,3,90.8,6302.85,1
6573,1,0,0,0,45,1,2,1,1,0,0,0,1,0,1,1,2,51.0,2264.5,1
6574,1,1,1,1,9,0,0,0,1,1,0,1,0,1,2,0,1,90.1,816.8,1
6575,1,0,1,1,22,0,0,1,0,1,1,0,1,1,2,0,0,59.05,1253.5,1
6576,1,0,1,1,2,0,1,2,2,2,2,2,2,2,2,1,0,20.3,41.2,1
6577,0,0,0,1,70,0,0,1,1,0,0,0,0,1,0,1,2,72.95,5265.55,1
6578,1,0,1,0,10,0,0,1,0,1,0,0,1,0,1,1,3,73.55,693.3,1
6579,0,0,1,1,72,0,0,1,0,1,0,0,0,0,0,1,3,84.3,5997.1,1
6580,1,0,0,0,49,0,1,1,1,0,0,1,0,0,1,1,3,78.0,3824.2,1
6581,1,1,1,1,54,0,0,1,1,0,1,0,0,1,1,1,0,72.1,3886.05,1
6582,1,0,1,1,71,0,0,0,0,0,0,1,0,0,0,0,3,106.75,7283.25,1
6583,1,0,1,1,22,0,1,2,2,2,2,2,2,2,1,0,0,19.25,412.55,1
6584,1,0,0,0,50,0,1,2,2,2,2,2,2,2,0,1,3,20.55,1070.25,1
6585,1,0,0,0,43,0,1,2,2,2,2,2,2,2,1,1,0,20.0,817.95,1
6586,1,0,0,0,45,0,0,2,2,2,2,2,2,2,0,0,3,24.65,1171.3,1
6587,0,1,1,1,64,0,0,0,0,0,1,1,0,0,2,0,2,103.5,6548.65,1
6588,1,0,0,0,23,0,0,2,2,2,2,2,2,2,0,1,0,23.85,625.65,1
6589,1,0,0,1,68,0,0,2,2,2,2,2,2,2,0,1,3,25.8,1911.5,1
6590,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,70.85,70.85,0
6591,0,0,1,1,2,0,1,0,1,1,1,1,1,1,2,0,3,69.8,134.7,0
6592,0,0,1,1,26,0,1,1,1,1,1,0,0,1,1,1,3,59.45,1507.0,1
6593,0,0,0,1,55,1,2,1,1,1,0,0,0,0,2,0,2,54.55,2978.3,0
6594,0,0,1,1,14,0,1,2,2,2,2,2,2,2,2,0,1,20.05,299.3,1
6595,0,0,0,1,71,0,1,1,0,1,0,0,0,0,0,0,1,82.55,5832.65,1
6596,0,0,1,1,64,0,0,1,0,0,0,0,0,1,1,1,1,81.25,5567.55,1
6597,1,0,1,1,7,0,1,1,1,1,1,0,0,0,2,0,3,70.75,450.8,0
6598,1,0,1,1,57,0,1,1,0,0,0,0,0,1,0,0,3,74.3,4166.35,1
6599,1,0,0,1,13,0,0,0,1,0,0,1,0,1,2,1,1,94.1,1215.6,0
6600,1,0,0,0,3,1,2,1,0,1,1,1,1,1,2,1,3,29.7,91.7,0
6601,0,1,0,1,72,0,0,0,1,0,0,0,0,0,0,1,3,109.7,7898.45,1
6602,1,0,0,0,40,0,0,0,1,0,0,1,0,1,2,0,3,96.35,3915.4,1
6603,0,0,0,1,14,0,0,1,1,1,1,0,0,1,2,0,3,66.6,979.5,1
6604,0,0,0,0,2,0,1,1,1,1,1,1,1,1,2,0,1,44.5,90.05,1
6605,0,1,1,1,66,0,0,0,1,0,0,0,0,0,1,1,3,110.9,7432.05,0
6606,1,0,0,1,38,0,0,0,1,1,0,0,0,0,2,0,1,105.0,4026.4,0
6607,0,0,1,0,1,1,2,1,1,1,1,1,1,1,2,0,1,25.3,25.3,0
6608,0,0,1,1,22,0,1,1,1,0,1,0,1,1,1,0,3,55.15,1193.05,0
6609,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,0,0,20.1,20.1,0
6610,0,0,1,1,5,0,1,0,1,1,1,1,0,1,2,0,0,80.1,398.55,1
6611,0,0,0,0,29,0,0,1,0,1,1,0,0,1,1,1,2,69.05,1958.45,1
6612,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2,0,0,69.9,69.9,0
6613,1,0,1,1,3,0,1,2,2,2,2,2,2,2,2,1,0,20.4,63.15,1
6614,0,0,0,0,71,0,1,2,2,2,2,2,2,2,0,1,3,19.7,1301.1,1
6615,0,0,1,0,9,0,1,1,1,0,1,1,1,1,2,0,1,50.1,484.05,1
6616,0,0,1,1,43,0,0,0,1,0,1,1,0,0,2,0,1,101.4,4528.0,0
6617,1,0,1,1,48,0,0,1,0,0,0,1,0,0,1,0,3,83.45,3887.85,1
6618,0,0,1,1,26,0,0,0,0,0,1,1,1,1,2,0,3,86.65,2208.75,1
6619,1,0,1,1,9,0,1,2,2,2,2,2,2,2,2,1,2,20.15,238.15,1
6620,0,0,1,1,1,0,1,0,1,1,1,1,1,0,2,0,1,80.8,80.8,0
6621,1,0,0,0,46,0,1,2,2,2,2,2,2,2,0,1,3,19.4,958.15,1
6622,0,0,1,1,2,0,0,1,1,1,1,1,1,0,2,1,2,62.05,118.3,0
6623,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2,0,1,76.45,76.45,0
6624,0,0,0,0,64,1,2,1,0,1,0,0,0,0,0,0,2,60.05,3845.45,1
6625,1,1,1,1,12,0,0,0,1,0,1,1,0,1,2,0,1,91.3,1094.5,0
6626,0,1,0,1,6,0,1,0,1,1,0,1,0,0,2,0,1,95.75,573.75,0
6627,1,0,0,1,59,0,1,2,2,2,2,2,2,2,1,1,0,20.35,1267.0,1
6628,1,0,1,1,7,0,1,0,1,0,1,1,0,0,1,0,0,94.05,633.45,1
6629,1,1,0,1,72,0,0,1,0,0,0,1,0,0,0,0,3,84.1,6129.65,1
6630,0,1,1,1,16,0,1,0,1,1,1,1,1,0,2,0,1,78.75,1218.25,1
6631,0,0,0,1,25,0,0,1,1,1,0,1,1,1,2,1,3,55.55,1405.3,1
6632,1,0,0,1,34,0,0,1,0,0,1,0,1,1,2,1,1,62.65,2274.9,0
6633,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2,0,1,74.5,74.5,0
6634,1,0,0,0,10,0,0,0,1,0,0,1,0,0,2,0,3,102.1,1068.85,0
6635,0,0,0,1,24,0,1,2,2,2,2,2,2,2,1,1,0,20.1,533.9,1
6636,1,0,0,0,10,0,0,1,0,0,1,1,0,1,1,1,1,70.3,676.15,1
6637,0,0,0,1,69,0,1,1,0,0,1,1,1,1,1,0,3,53.65,3804.4,1
6638,0,0,1,1,57,0,1,2,2,2,2,2,2,2,0,1,0,20.75,1118.8,1
6639,0,0,0,0,50,0,1,0,1,0,0,0,0,0,1,0,2,103.4,5236.4,1
6640,0,0,0,0,28,1,2,1,0,1,0,0,0,1,1,1,0,50.8,1386.8,1
6641,1,0,1,1,16,0,1,1,0,1,1,1,1,1,2,0,1,50.15,762.25,0
6642,0,0,1,1,25,0,1,1,0,0,1,0,0,0,2,0,0,79.0,1902.0,1
6643,1,1,0,1,3,0,1,0,1,0,1,1,1,1,2,0,2,74.6,239.05,1
6644,0,0,0,1,61,0,0,0,1,1,1,1,0,0,1,0,2,96.5,5673.7,1
6645,1,0,1,1,2,0,1,2,2,2,2,2,2,2,2,1,0,20.1,39.8,1
6646,0,0,0,0,51,0,1,2,2,2,2,2,2,2,1,1,0,19.4,997.75,1
6647,1,0,0,0,71,0,1,1,0,1,0,1,0,0,0,1,3,77.55,5574.35,1
6648,1,0,0,0,20,0,1,2,2,2,2,2,2,2,2,1,0,20.05,406.05,1
6649,0,0,0,0,6,0,1,2,2,2,2,2,2,2,2,1,3,19.85,138.85,1
6650,1,0,1,1,6,0,1,2,2,2,2,2,2,2,2,1,0,20.2,123.65,1
6651,1,0,1,1,29,0,0,1,0,0,1,0,1,1,2,1,0,67.45,1801.1,1
6652,0,0,1,1,36,0,1,2,2,2,2,2,2,2,0,0,3,18.55,689.0,1
6653,1,0,1,1,28,1,2,1,1,1,0,1,1,1,2,0,0,29.75,790.7,1
6654,1,0,0,1,7,0,0,0,1,1,1,1,0,1,2,0,1,86.5,582.5,0
6655,1,0,1,1,63,0,0,2,2,2,2,2,2,2,0,1,0,24.2,1618.2,1
6656,0,0,0,0,48,0,0,2,2,2,2,2,2,2,0,1,0,23.55,1173.35,1
6657,1,0,0,1,49,0,1,2,2,2,2,2,2,2,1,1,2,20.45,900.9,1
6658,0,1,1,1,27,0,0,0,1,0,1,1,1,1,2,0,1,81.45,2122.05,0
6659,0,0,0,1,72,0,0,1,0,0,0,0,0,0,0,1,3,92.3,6719.9,1
6660,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,0,1,69.15,69.15,0
6661,1,0,0,0,72,1,2,1,1,0,1,0,0,0,0,1,3,53.65,3784.0,1
6662,1,0,1,1,47,1,2,1,0,0,1,0,1,1,1,1,3,39.65,1798.65,1
6663,1,0,1,1,1,0,1,1,1,1,1,1,0,1,2,0,1,54.65,54.65,1
6664,1,0,1,1,36,0,0,0,1,0,0,1,0,0,1,0,2,104.8,3886.45,1
6665,0,0,0,0,43,1,2,1,1,0,1,1,1,1,2,1,3,29.3,1224.05,1
6666,1,1,0,1,27,0,0,1,1,0,0,0,0,0,2,1,1,83.85,2310.2,1
6667,1,0,1,1,9,0,1,0,1,1,1,1,1,0,2,0,1,79.55,723.4,0
6668,1,0,1,1,38,0,0,0,1,1,0,0,0,0,2,0,1,103.65,3988.5,1
6669,1,1,1,1,35,0,0,0,0,1,1,1,0,0,2,0,1,99.05,3554.6,1
6671,1,0,0,1,59,0,1,0,1,0,1,0,0,0,0,0,0,100.05,6034.85,1
6672,0,0,1,1,27,0,1,2,2,2,2,2,2,2,0,1,3,20.35,531.6,1
6673,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,43.95,85.1,1
6674,0,0,1,1,7,0,0,2,2,2,2,2,2,2,2,1,0,23.5,173.0,1
6675,1,0,1,1,36,0,0,1,1,0,1,0,1,0,1,0,0,70.7,2511.95,1
6676,1,0,0,0,41,0,0,0,0,0,1,1,0,1,2,0,2,94.3,3893.6,1
6677,1,0,1,1,13,1,2,1,1,0,1,1,1,1,2,1,1,29.15,357.15,1
6678,0,0,1,0,19,0,1,2,2,2,2,2,2,2,0,1,3,20.85,467.5,1
6679,1,0,0,1,60,1,2,1,0,0,1,0,1,1,0,1,2,37.7,2288.7,1
6680,1,0,1,0,48,0,1,0,1,0,0,0,0,1,0,0,0,95.5,4627.85,0
6681,0,1,1,1,3,0,0,0,1,1,0,1,0,1,2,1,1,91.05,289.1,0
6682,0,0,0,1,69,0,0,0,1,0,1,0,0,1,0,0,0,92.45,6460.55,1
6683,0,0,1,1,43,1,2,1,1,1,0,0,1,0,1,1,1,44.15,1931.3,1
6684,1,0,1,0,11,1,2,1,0,1,1,0,1,1,1,0,0,36.05,402.6,1
6685,1,0,0,1,45,0,1,1,1,1,0,1,1,1,2,0,3,50.25,2221.55,1
6686,0,0,0,1,72,0,0,0,1,0,0,0,0,0,0,0,3,109.75,7758.9,1
6687,1,1,0,1,2,0,0,0,1,1,0,1,1,1,2,1,1,79.2,172.85,0
6688,1,0,0,0,12,0,1,2,2,2,2,2,2,2,0,1,2,20.3,224.5,1
6689,1,0,0,0,67,0,0,0,1,0,0,0,0,0,1,0,3,112.35,7388.45,1
6690,0,0,0,1,37,0,0,0,1,1,0,0,0,1,0,1,0,94.3,3460.95,1
6691,1,0,1,1,39,1,2,1,0,0,1,0,1,1,1,1,2,41.15,1700.9,1
6692,1,0,1,1,41,0,0,1,0,1,0,0,1,0,2,0,2,74.65,3090.65,1
6693,1,0,1,1,25,1,2,1,1,1,0,1,0,0,2,0,1,48.25,1293.8,1
6694,0,0,0,0,8,0,0,1,0,0,1,0,1,0,0,0,3,76.15,645.8,1
6695,1,0,0,0,71,0,0,1,0,0,0,0,1,1,0,1,0,71.1,5224.95,1
6696,0,0,1,1,5,0,0,0,1,0,0,1,1,0,2,1,1,96.55,500.1,1
6697,1,0,1,1,30,0,0,1,0,1,0,1,0,0,1,0,3,79.3,2427.1,1
6698,0,0,1,1,40,0,1,0,1,0,1,0,1,0,1,0,3,89.6,3488.15,1
6699,1,0,1,1,54,0,1,2,2,2,2,2,2,2,0,0,0,20.5,1035.7,1
6700,0,0,0,1,72,0,0,0,1,0,0,1,0,0,0,0,2,106.3,7565.35,1
6701,0,0,0,0,28,0,1,0,1,0,0,1,0,0,1,1,2,100.35,2799.0,1
6702,0,0,0,0,18,0,1,0,1,1,1,0,1,0,2,0,1,85.6,1601.5,1
6703,1,0,1,1,2,1,2,1,1,1,1,1,0,0,2,0,1,45.25,85.5,0
6704,1,0,0,0,59,0,0,0,1,0,0,1,0,0,1,0,1,106.15,6256.2,1
6705,0,0,0,0,22,0,1,1,1,1,1,0,1,1,2,0,1,51.1,1232.9,1
6706,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,0,19.9,19.9,1
6707,1,1,0,1,72,0,0,2,2,2,2,2,2,2,0,0,3,25.7,1937.4,1
6708,1,1,1,1,14,0,0,0,1,1,1,1,1,1,2,0,1,74.3,1096.25,0
6709,0,0,0,1,50,0,0,0,1,1,1,0,0,0,1,1,1,99.4,5059.75,1
6710,1,0,0,0,48,0,1,1,0,1,0,0,0,1,1,1,2,69.7,3023.65,1
6711,1,0,0,0,49,0,0,0,1,0,1,1,0,0,2,0,1,98.35,4889.2,1
6712,0,0,0,0,28,0,1,0,1,1,0,1,0,1,2,1,1,85.45,2289.9,1
6713,0,1,1,1,68,0,0,0,1,0,0,1,1,0,2,0,1,95.9,6503.2,1
6714,0,0,1,1,13,0,0,0,1,1,1,0,0,0,2,1,1,100.75,1313.25,1
6715,1,0,1,1,11,0,0,0,1,1,0,1,0,1,2,0,1,89.2,990.3,1
6716,1,0,0,1,3,0,0,0,1,1,1,1,1,1,2,0,3,74.1,228.0,0
6717,0,1,0,1,57,0,0,0,1,1,0,1,0,0,2,1,1,100.6,5746.15,0
6718,0,0,1,1,3,0,0,0,1,1,1,1,1,1,2,1,0,75.0,209.1,0
6719,0,0,0,1,72,0,0,2,2,2,2,2,2,2,0,1,3,25.75,1864.2,1
6720,0,0,0,0,70,0,0,1,1,0,0,0,0,0,0,0,1,84.1,5979.7,1
6721,1,0,0,0,49,0,0,1,1,0,1,0,0,0,0,1,2,79.3,3902.45,1
6722,1,1,0,1,67,0,0,0,0,1,0,1,0,0,1,0,3,107.05,7142.5,1
6723,0,0,1,1,46,0,1,2,2,2,2,2,2,2,0,1,2,20.05,902.0,1
6724,1,1,1,1,64,0,1,1,0,0,1,0,0,1,0,0,3,70.2,4481.0,0
6725,1,0,0,1,37,0,1,2,2,2,2,2,2,2,2,1,2,19.5,805.2,1
6726,1,1,1,1,2,0,1,0,1,1,1,1,1,1,2,1,1,70.75,154.85,0
6727,1,1,0,1,13,1,2,1,1,1,1,1,0,0,2,1,1,45.3,528.45,1
6728,1,0,0,1,72,0,0,0,0,0,0,0,0,0,0,1,1,115.15,8349.7,1
6729,0,0,0,0,68,0,1,1,1,1,0,0,0,0,0,0,2,72.95,4953.25,1
6730,0,0,0,0,15,0,1,2,2,2,2,2,2,2,1,1,0,19.65,332.65,1
6731,1,0,1,1,24,0,1,2,2,2,2,2,2,2,0,0,2,19.55,470.2,1
6732,1,0,1,1,24,0,0,0,1,1,1,0,1,0,2,0,1,89.55,2259.35,1
6733,0,0,1,1,27,0,1,1,0,1,1,1,1,1,2,1,0,50.35,1411.35,1
6734,0,0,1,1,12,0,1,1,1,1,1,0,1,1,2,1,2,50.25,593.75,0
6735,1,0,0,0,71,0,1,1,0,0,0,0,0,0,0,1,3,87.25,6328.7,1
6736,0,0,0,0,67,0,1,2,2,2,2,2,2,2,0,0,0,20.8,1411.9,1
6737,1,0,0,1,63,0,0,0,1,0,0,0,0,0,0,0,2,109.25,6841.4,1
6738,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,0,20.35,20.35,1
6739,0,0,1,1,4,0,1,1,1,1,1,1,1,0,2,0,1,55.9,238.5,1
6740,1,1,1,1,40,0,1,0,0,0,1,1,1,1,2,0,3,79.2,3233.85,0
6741,1,0,1,1,12,0,1,0,1,1,0,1,0,0,2,0,1,96.0,1062.1,0
6742,0,0,0,0,52,0,1,1,0,0,0,1,0,0,0,1,1,79.2,4016.3,1
6743,0,0,1,1,10,0,0,2,2,2,2,2,2,2,2,0,1,24.0,226.55,1
6744,0,0,1,1,68,0,0,0,0,0,0,1,0,1,1,1,2,101.35,7110.75,1
6745,1,0,1,1,54,0,0,0,1,1,1,0,0,0,2,0,1,100.1,5440.9,0
6746,1,0,0,0,4,0,1,1,1,0,1,0,1,1,2,1,0,56.5,235.1,0
6747,1,0,0,1,52,1,2,1,0,1,0,1,1,1,1,1,0,35.45,1958.95,1
6748,1,1,1,1,1,0,1,0,1,1,0,1,1,0,2,0,1,85.0,85.0,0
6749,0,0,0,1,70,0,0,1,0,0,0,0,0,1,1,1,2,79.4,5528.9,1
6750,0,0,1,1,43,1,2,1,0,1,0,1,1,1,1,0,3,35.2,1463.7,1
6751,0,0,1,1,52,0,1,2,2,2,2,2,2,2,0,1,0,19.65,1025.05,1
6752,1,0,1,1,12,1,2,1,0,1,0,0,1,0,0,1,0,49.85,552.1,1
6753,1,0,0,0,56,0,0,1,0,0,1,1,1,0,1,1,2,68.75,3815.4,1
6755,0,0,1,1,42,0,0,0,1,1,0,1,1,1,2,1,1,79.9,3313.4,1
6756,0,1,0,1,22,0,1,0,1,1,1,1,0,0,2,0,2,89.75,1938.9,1
6757,0,0,0,0,51,1,2,1,0,0,0,1,0,0,1,1,1,59.3,3014.65,0
6758,0,0,1,1,27,0,1,2,2,2,2,2,2,2,2,0,3,19.4,460.25,1
6759,0,1,0,1,51,0,0,0,0,1,0,1,1,0,1,0,2,93.65,4839.15,1
6760,0,0,1,0,4,0,1,1,0,1,1,1,1,1,2,0,1,49.4,184.4,0
6761,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,0,0,19.9,19.9,1
6762,0,0,1,1,35,0,1,1,1,1,1,1,0,1,2,1,0,55.0,2010.55,0
6763,0,1,0,0,71,0,0,1,1,0,0,0,1,0,1,0,2,72.9,5139.65,1
6764,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,69.2,69.2,0
6765,1,0,0,0,69,0,0,2,2,2,2,2,2,2,0,0,2,25.6,1673.4,1
6766,0,0,0,0,14,0,1,2,2,2,2,2,2,2,1,1,0,19.75,309.35,1
6767,0,0,0,1,57,0,1,1,0,1,1,0,1,1,2,1,1,55.7,3171.6,1
6768,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1,3,117.5,8670.1,1
